Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
C,20,35,17.0,54.447222151364166,443,528833.4291817755,443,0.5760490440532292,136.0,239400.0,318800,580200.0
C,20,35,17.0,54.447222151364166,439,530821.3795413044,439,0.5758350191237274,136.0,239400.0,316400,577800.0
C,20,35,17.0,54.447222151364166,435,532803.6066631086,435,0.575618021456404,136.0,239400.0,314000,575400.0
C,20,35,17.0,54.447222151364166,431,534779.9789518774,431,0.575397982698628,136.0,239400.0,311600,573000.0
C,20,35,17.0,54.447222151364166,427,536750.3604361399,427,0.5751748322247232,136.0,239400.0,309200,570600.0
C,20,35,17.0,54.447222151364166,423,538714.6105802911,423,0.574948497038332,136.0,239400.0,306800,568200.0
C,20,35,17.0,54.447222151364166,419,540672.5840870121,419,0.5747189016697889,136.0,239400.0,304400,565800.0
C,20,35,17.0,54.447222151364166,415,542624.1306894913,415,0.5744859680681977,136.0,239400.0,302000,563400.0
C,20,35,17.0,54.447222151364166,411,544569.0949328223,411,0.5742496154878858,136.0,239400.0,299600,561000.0
C,20,35,17.0,54.447222151364166,407,546507.3159438944,407,0.5740097603688818,136.0,239400.0,297200,558600.0
C,20,35,17.0,54.447222151364166,403,548438.6271890516,403,0.5737663162110399,136.0,239400.0,294800,556200.0
C,20,35,17.0,54.447222151364166,399,550362.8562187292,399,0.5735191934414001,136.0,239400.0,292400,553800.0
C,20,35,17.0,54.447222151364166,395,552279.8243982219,395,0.5732682992743453,136.0,239400.0,290000,551400.0
C,20,35,17.0,54.447222151364166,391,554189.3466236736,391,0.5730135375640817,136.0,239400.0,287600,549000.0
C,20,35,17.0,54.447222151364166,387,556091.2310222962,387,0.5727548086489279,136.0,239400.0,285200,546600.0
C,20,35,17.0,54.447222151364166,383,557985.2786357587,383,0.5724920091868626,136.0,239400.0,282800,544200.0
C,20,35,17.0,54.447222151364166,379,559871.2830855895,379,0.5722250319817291,136.0,239400.0,280400,541800.0
C,20,35,17.0,54.447222151364166,375,561749.0302193505,375,0.5719537657994528,136.0,239400.0,278000,539400.0
C,20,35,17.0,54.447222151364166,371,563618.2977362315,371,0.5716780951735688,136.0,239400.0,275600,537000.0
C,20,35,17.0,54.447222151364166,367,565478.8547906023,367,0.5713979001993018,136.0,239400.0,273200,534600.0
C,20,35,17.0,54.447222151364166,363,567330.4615719432,363,0.571113056315374,136.0,239400.0,270800,532200.0
C,20,35,17.0,54.447222151364166,359,569172.8688594291,359,0.5708234340726507,136.0,239400.0,268400,529800.0
C,20,35,17.0,54.447222151364166,355,571005.8175493022,355,0.5705288988886493,136.0,239400.0,266000,527400.0
F,22,48,18.7,74.67047609329941,520,102419.17762348428,520,0.5554104558133129,158.0,255350.0,413920,693270.0
F,22,48,18.7,74.67047609329941,516,104960.74737656384,516,0.5552412335871829,158.0,255350.0,411136,690486.0
F,22,48,18.7,74.67047609329941,512,107499.48162703449,512,0.5550700321110633,158.0,255350.0,408352,687702.0
F,22,48,18.7,74.67047609329941,508,110035.32326679153,508,0.5548968115221041,158.0,255350.0,405568,684918.0
F,22,48,18.7,74.67047609329941,504,112568.2136377925,504,0.5547215308755606,158.0,255350.0,402784,682134.0
F,22,48,18.7,74.67047609329941,500,115098.09247814096,500,0.5545441481071592,158.0,255350.0,400000,679350.0
F,22,48,18.7,74.67047609329941,496,117624.89786572068,496,0.5543646199937523,158.0,255350.0,397216,676566.0
F,22,48,18.7,74.67047609329941,492,120148.56615923962,492,0.5541829021121655,158.0,255350.0,394432,673782.0
F,22,48,18.7,74.67047609329941,488,122669.0319365419,488,0.5539989487961381,158.0,255350.0,391648,670998.0
F,22,48,18.7,74.67047609329941,484,125186.22793003195,484,0.5538127130912476,158.0,255350.0,388864,668214.0
F,22,48,18.7,74.67047609329941,480,127700.0849590511,480,0.5536241467077064,158.0,255350.0,386080,665430.0
F,22,48,18.7,74.67047609329941,476,130210.53185902664,476,0.5534331999709071,158.0,255350.0,383296,662646.0
F,22,48,18.7,74.67047609329941,472,132717.49540721742,472,0.5532398217695901,158.0,255350.0,380512,659862.0
F,22,48,18.7,74.67047609329941,468,135220.90024485218,468,0.5530439595014948,158.0,255350.0,377728,657078.0
F,22,48,18.7,74.67047609329941,464,137720.66879545804,464,0.5528455590163506,158.0,255350.0,374944,654294.0
F,22,48,18.7,74.67047609329941,460,140216.72117915435,460,0.5526445645560523,158.0,255350.0,372160,651510.0
F,22,48,18.7,74.67047609329941,456,142708.9751226753,456,0.5524409186918535,158.0,255350.0,369376,648726.0
F,22,48,18.7,74.67047609329941,452,145197.3458648763,452,0.5522345622584076,158.0,255350.0,366592,645942.0
F,22,48,18.7,74.67047609329941,448,147681.74605744716,448,0.5520254342844633,158.0,255350.0,363808,643158.0
F,22,48,18.7,74.67047609329941,444,150162.0856605561,444,0.5518134719200216,158.0,255350.0,361024,640374.0
F,22,48,18.7,74.67047609329941,440,152638.271833117,440,0.5515986103597398,158.0,255350.0,358240,637590.0
F,22,48,18.7,74.67047609329941,436,155110.20881735696,436,0.5513807827623562,158.0,255350.0,355456,634806.0
F,22,48,18.7,74.67047609329941,432,157577.7978173378,432,0.5511599201658963,158.0,255350.0,352672,632022.0
F,22,48,18.7,74.67047609329941,428,160040.93687106762,428,0.5509359513984023,158.0,255350.0,349888,629238.0
F,22,48,18.7,74.67047609329941,424,162499.52071580244,424,0.5507088029839113,158.0,255350.0,347104,626454.0
F,22,48,18.7,74.67047609329941,420,164953.44064612465,420,0.55047839904339,158.0,255350.0,344320,623670.0
K,26,42,22.099999999999998,65.33666658163699,360,927765.5134404907,360,0.5810626291778025,110.0,215750.0,296040,536790.0
K,26,42,22.099999999999998,65.33666658163699,356,929685.4771806898,356,0.5807706066765281,110.0,215750.0,293384,534134.0
K,26,42,22.099999999999998,65.33666658163699,352,931592.8114976294,352,0.5804735734495988,110.0,215750.0,290728,531478.0
K,26,42,22.099999999999998,65.33666658163699,348,933487.154039266,348,0.5801713857337848,110.0,215750.0,288072,528822.0
K,26,42,22.099999999999998,65.33666658163699,344,935368.1276660331,344,0.5798638938989038,110.0,215750.0,285416,526166.0
K,26,42,22.099999999999998,65.33666658163699,340,937235.3396655435,340,0.5795509421362549,110.0,215750.0,282760,523510.0
K,26,42,22.099999999999998,65.33666658163699,336,939088.3809165438,336,0.5792323681269167,110.0,215750.0,280104,520854.0
K,26,42,22.099999999999998,65.33666658163699,332,940926.8249981715,332,0.5789080026883453,110.0,215750.0,277448,518198.0
K,26,42,22.099999999999998,65.33666658163699,328,942750.2272402328,328,0.5785776693975717,110.0,215750.0,274792,515542.0
K,26,42,22.099999999999998,65.33666658163699,324,944558.1237097918,324,0.578241184189131,110.0,215750.0,272136,512886.0
K,26,42,22.099999999999998,65.33666658163699,320,946350.0301289365,320,0.5778983549256858,110.0,215750.0,269480,510230.0
K,26,42,22.099999999999998,65.33666658163699,316,948125.4407180855,316,0.577548980939108,110.0,215750.0,266824,507574.0
K,26,42,22.099999999999998,65.33666658163699,312,949883.8269586558,312,0.5771928525395671,110.0,215750.0,264168,504918.0
K,26,42,22.099999999999998,65.33666658163699,308,951624.636268306,308,0.5768297504899326,110.0,215750.0,261512,502262.0
K,26,42,22.099999999999998,65.33666658163699,304,953347.2905812999,304,0.5764594454425332,110.0,215750.0,258856,499606.0
K,26,42,22.099999999999998,65.33666658163699,300,955051.1848257808,300,0.5760816973350152,110.0,215750.0,256200,496950.0
K,26,42,22.099999999999998,65.33666658163699,296,956735.685288915,296,0.5756962547417125,110.0,215750.0,253544,494294.0
K,26,42,22.099999999999998,65.33666658163699,292,958400.1278599298,292,0.5753028541765721,110.0,215750.0,250888,491638.0
N,31,53,26.349999999999998,82.44865068635144,398,1206597.6036339034,398,0.5763360819287282,122.0,255780.0,344376,629156.0
N,31,53,26.349999999999998,82.44865068635144,394,1208644.468402448,394,0.5760845649825116,122.0,255780.0,341528,626308.0
N,31,53,26.349999999999998,82.44865068635144,390,1210678.9344376007,390,0.5758291554455847,122.0,255780.0,338680,623460.0
N,31,53,26.349999999999998,82.44865068635144,386,1212700.681882103,386,0.5755697528985454,122.0,255780.0,335832,620612.0
N,31,53,26.349999999999998,82.44865068635144,382,1214709.3790484755,382,0.575306253207886,122.0,255780.0,332984,617764.0
N,31,53,26.349999999999998,82.44865068635144,378,1216704.6818551917,378,0.5750385483489789,122.0,255780.0,330136,614916.0
N,31,53,26.349999999999998,82.44865068635144,374,1218686.2332303666,374,0.5747665262188654,122.0,255780.0,327288,612068.0
N,31,53,26.349999999999998,82.44865068635144,370,1220653.6624806991,370,0.5744900704381333,122.0,255780.0,324440,609220.0
N,31,53,26.349999999999998,82.44865068635144,366,1222606.5846232155,366,0.5742090601411184,122.0,255780.0,321592,606372.0
N,31,53,26.349999999999998,82.44865068635144,362,1224544.5996771518,362,0.5739233697535902,122.0,255780.0,318744,603524.0
N,31,53,26.349999999999998,82.44865068635144,358,1226467.2919130975,358,0.5736328687570198,122.0,255780.0,315896,600676.0
N,31,53,26.349999999999998,82.44865068635144,354,1228374.2290562522,354,0.5733374214384421,122.0,255780.0,313048,597828.0
N,31,53,26.349999999999998,82.44865068635144,350,1230264.9614404012,350,0.5730368866248459,122.0,255780.0,310200,594980.0
N,31,53,26.349999999999998,82.44865068635144,346,1232139.0211088923,346,0.5727311174009244,122.0,255780.0,307352,592132.0
N,31,53,26.349999999999998,82.44865068635144,342,1233995.92085858,342,0.5724199608089215,122.0,255780.0,304504,589284.0
N,31,53,26.349999999999998,82.44865068635144,338,1235835.153222339,338,0.5721032575291912,122.0,255780.0,301656,586436.0
N,31,53,26.349999999999998,82.44865068635144,334,1237656.1893853415,334,0.5717808415399616,122.0,255780.0,298808,583588.0
N,31,53,26.349999999999998,82.44865068635144,330,1239458.478029863,330,0.571452539754661,122.0,255780.0,295960,580740.0
N,31,53,26.349999999999998,82.44865068635144,326,1241241.4441028896,326,0.5711181716350082,122.0,255780.0,293112,577892.0
N,31,53,26.349999999999998,82.44865068635144,322,1243004.4875002634,322,0.5707775487778979,122.0,255780.0,290264,575044.0
P,34,60,28.9,93.33809511662429,433,1409691.8899298417,433,0.5744910705276894,132.0,292520.0,398544,723064.0
P,34,60,28.9,93.33809511662429,429,1411940.8305236376,429,0.5742693666366766,132.0,292520.0,395472,719992.0
P,34,60,28.9,93.33809511662429,425,1414178.0876345746,425,0.5740445156172902,132.0,292520.0,392400,716920.0
P,34,60,28.9,93.33809511662429,421,1416403.3855657326,421,0.5738164432062638,132.0,292520.0,389328,713848.0
P,34,60,28.9,93.33809511662429,417,1418616.4392253994,417,0.5735850726096972,132.0,292520.0,386256,710776.0
P,34,60,28.9,93.33809511662429,413,1420816.9537168634,413,0.5733503243925608,132.0,292520.0,383184,707704.0
P,34,60,28.9,93.33809511662429,409,1423004.6239067619,409,0.5731121163624231,132.0,292520.0,380112,704632.0
P,34,60,28.9,93.33809511662429,405,1425179.1339706029,405,0.5728703634470302,132.0,292520.0,377040,701560.0
P,34,60,28.9,93.33809511662429,401,1427340.1569140218,401,0.5726249775653489,132.0,292520.0,373968,698488.0
P,34,60,28.9,93.33809511662429,397,1429487.354068182,397,0.5723758674916447,132.0,292520.0,370896,695416.0
P,34,60,28.9,93.33809511662429,393,1431620.37455762,393,0.5721229387121377,132.0,292520.0,367824,692344.0
P,34,60,28.9,93.33809511662429,389,1433738.85473871,389,0.5718660932737444,132.0,292520.0,364752,689272.0
P,34,60,28.9,93.33809511662429,385,1435842.4176067542,385,0.571605229624368,132.0,292520.0,361680,686200.0
P,34,60,28.9,93.33809511662429,381,1437930.6721695666,381,0.5713402424441637,132.0,292520.0,358608,683128.0
P,34,60,28.9,93.33809511662429,377,1440003.2127852342,377,0.571071022467154,132.0,292520.0,355536,680056.0
P,34,60,28.9,93.33809511662429,373,1442059.6184615432,373,0.5707974562925188,132.0,292520.0,352464,676984.0
P,34,60,28.9,93.33809511662429,369,1444099.452114366,369,0.5705194261848293,132.0,292520.0,349392,673912.0
P,34,60,28.9,93.33809511662429,365,1446122.2597820559,365,0.5702368098624343,132.0,292520.0,346320,670840.0
P,34,60,28.9,93.33809511662429,361,1448127.569792673,361,0.5699494802731385,132.0,292520.0,343248,667768.0
P,34,60,28.9,93.33809511662429,357,1450114.8918805658,357,0.5696573053562404,132.0,292520.0,340176,664696.0
P,34,60,28.9,93.33809511662429,353,1452083.716248556,353,0.5693601477899171,132.0,292520.0,337104,661624.0
P,34,60,28.9,93.33809511662429,349,1454033.5125716361,349,0.5690578647228544,132.0,292520.0,334032,658552.0
Y,23,42,19.55,65.33666658163699,561,154898.6788692003,561,0.5762097129265212,172.0,146560.0,267120,430180.0
Y,23,42,19.55,65.33666658163699,557,156426.47812430363,557,0.5760598193298282,172.0,146560.0,265440,428500.0
Y,23,42,19.55,65.33666658163699,553,157952.6022389502,553,0.5759082759854405,172.0,146560.0,263760,426820.0
Y,23,42,19.55,65.33666658163699,549,159477.02162532473,549,0.5757550537540522,172.0,146560.0,262080,425140.0
Y,23,42,19.55,65.33666658163699,545,160999.7059231694,545,0.5756001227356241,172.0,146560.0,260400,423460.0
Y,23,42,19.55,65.33666658163699,541,162520.62397277378,541,0.575443452242783,172.0,146560.0,258720,421780.0
Y,23,42,19.55,65.33666658163699,537,164039.74378687015,537,0.575285010773143,172.0,146560.0,257040,420100.0
Y,23,42,19.55,65.33666658163699,533,165557.03252137988,533,0.5751247659804951,172.0,146560.0,255360,418420.0
Y,23,42,19.55,65.33666658163699,529,167072.456444958,529,0.574962684644814,172.0,146560.0,253680,416740.0
Y,23,42,19.55,65.33666658163699,525,168585.98090728535,525,0.5747987326410305,172.0,146560.0,252000,415060.0
Y,23,42,19.55,65.33666658163699,521,170097.57030604314,521,0.5746328749065065,172.0,146560.0,250320,413380.0
Y,23,42,19.55,65.33666658163699,517,171607.18805251294,517,0.5744650754071569,172.0,146560.0,248640,411700.0
Y,23,42,19.55,65.33666658163699,513,173114.79653573723,513,0.574295297102153,172.0,146560.0,246960,410020.0
Y,23,42,19.55,65.33666658163699,509,174620.3570851665,509,0.5741235019071363,172.0,146560.0,245280,408340.0
Y,23,42,19.55,65.33666658163699,505,176123.82993172784,505,0.5739496506558769,172.0,146560.0,243600,406660.0
Y,23,42,19.55,65.33666658163699,501,177625.17416722898,501,0.5737737030602929,172.0,146560.0,241920,404980.0
Y,23,42,19.55,65.33666658163699,497,179124.3477020251,497,0.5735956176687588,172.0,146560.0,240240,403300.0
Y,23,42,19.55,65.33666658163699,493,180621.30722085352,493,0.5734153518226103,172.0,146560.0,238560,401620.0
Y,23,42,19.55,65.33666658163699,489,182116.00813674997,489,0.5732328616107584,172.0,146560.0,236880,399940.0
Y,23,42,19.55,65.33666658163699,485,183608.4045429465,485,0.5730481018223169,172.0,146560.0,235200,398260.0
Y,23,42,19.55,65.33666658163699,481,185098.44916264713,481,0.5728610258971393,172.0,146560.0,233520,396580.0
Y,23,42,19.55,65.33666658163699,477,186586.09329657175,477,0.5726715858741577,172.0,146560.0,231840,394900.0
Y,23,42,19.55,65.33666658163699,473,188071.28676815098,473,0.5724797323374086,172.0,146560.0,230160,393220.0
Y,23,42,19.55,65.33666658163699,469,189553.97786624404,469,0.5722854143596191,172.0,146560.0,228480,391540.0
Y,23,42,19.55,65.33666658163699,465,191034.1132852533,465,0.572088579443229,172.0,146560.0,226800,389860.0
Y,23,42,19.55,65.33666658163699,461,192511.63806248282,461,0.5718891734586992,172.0,146560.0,225120,388180.0
Y,23,42,19.55,65.33666658163699,457,193986.49551260122,457,0.5716871405799678,172.0,146560.0,223440,386500.0
Y,23,42,19.55,65.33666658163699,453,195458.62715903693,453,0.5714824232168855,172.0,146560.0,221760,384820.0
Y,23,42,19.55,65.33666658163699,449,196927.9726621377,449,0.5712749619444638,172.0,146560.0,220080,383140.0
AC,23,41,19.55,63.78103166302659,534,174046.91454285465,534,0.5780141744966653,164.0,142220.0,253644,412864.0
AC,23,41,19.55,63.78103166302659,530,175547.2272931981,530,0.5778529685143919,164.0,142220.0,251980,411200.0
AC,23,41,19.55,63.78103166302659,526,177045.64435829455,526,0.5776898955827808,164.0,142220.0,250316,409536.0
AC,23,41,19.55,63.78103166302659,522,178542.13031135756,522,0.5775249208120659,164.0,142220.0,248652,407872.0
AC,23,41,19.55,63.78103166302659,518,180036.64876099292,518,0.5773580083624946,164.0,142220.0,246988,406208.0
AC,23,41,19.55,63.78103166302659,514,181529.16231588938,514,0.5771891214095554,164.0,142220.0,245324,404544.0
AC,23,41,19.55,63.78103166302659,510,183019.63254798925,510,0.5770182221077056,164.0,142220.0,243660,402880.0
AC,23,41,19.55,63.78103166302659,506,184508.01995406428,506,0.5768452715525301,164.0,142220.0,241996,401216.0
AC,23,41,19.55,63.78103166302659,502,185994.28391562053,502,0.5766702297412538,164.0,142220.0,240332,399552.0
AC,23,41,19.55,63.78103166302659,498,187478.38265704806,498,0.5764930555315262,164.0,142220.0,238668,397888.0
AC,23,41,19.55,63.78103166302659,494,188960.27320193057,494,0.5763137065983925,164.0,142220.0,237004,396224.0
AC,23,41,19.55,63.78103166302659,490,190439.91132742167,490,0.5761321393893623,164.0,142220.0,235340,394560.0
AC,23,41,19.55,63.78103166302659,486,191917.25151659,486,0.5759483090774765,164.0,142220.0,233676,392896.0
AC,23,41,19.55,63.78103166302659,482,193392.246908632,482,0.5757621695122752,164.0,142220.0,232012,391232.0
AC,23,41,19.55,63.78103166302659,478,194864.8492468387,478,0.5755736731685529,164.0,142220.0,230348,389568.0
AC,23,41,19.55,63.78103166302659,474,196335.00882420375,474,0.5753827710927912,164.0,142220.0,228684,387904.0
AC,23,41,19.55,63.78103166302659,470,197802.67442654644,470,0.575189412847144,164.0,142220.0,227020,386240.0
AC,23,41,19.55,63.78103166302659,466,199267.79327301728,466,0.574993546450845,164.0,142220.0,225356,384576.0
AC,23,41,19.55,63.78103166302659,462,200730.31095384946,462,0.5747951183189024,164.0,142220.0,223692,382912.0
AC,23,41,19.55,63.78103166302659,458,202190.17136520066,458,0.5745940731979289,164.0,142220.0,222028,381248.0
AC,23,41,19.55,63.78103166302659,454,203647.3166409314,454,0.574390354098954,164.0,142220.0,220364,379584.0
AC,23,41,19.55,63.78103166302659,450,205101.68708114675,450,0.5741839022270486,164.0,142220.0,218700,377920.0
AC,23,41,19.55,63.78103166302659,446,206553.22107731912,446,0.5739746569075836,164.0,142220.0,217036,376256.0
AC,23,41,19.55,63.78103166302659,442,208001.85503380024,442,0.5737625555089307,164.0,142220.0,215372,374592.0
AC,23,41,19.55,63.78103166302659,438,209447.5232855121,438,0.5735475333614019,164.0,142220.0,213708,372928.0
AC,23,41,19.55,63.78103166302659,434,210890.1580115963,434,0.5733295236722067,164.0,142220.0,212044,371264.0
AC,23,41,19.55,63.78103166302659,430,212329.6891447812,430,0.5731084574361948,164.0,142220.0,210380,369600.0
AH,26,45,22.099999999999998,70.00357133746822,457,209426.81491995265,457,0.5781302591809524,140.0,139400.0,235080,392480.0
AH,26,45,22.099999999999998,70.00357133746822,453,210974.4647569157,453,0.5779262972856049,140.0,139400.0,233320,390720.0
AH,26,45,22.099999999999998,70.00357133746822,449,212519.25047192757,449,0.5777195844070072,140.0,139400.0,231560,388960.0
AH,26,45,22.099999999999998,70.00357133746822,445,214061.10844785778,445,0.5775100594410364,140.0,139400.0,229800,387200.0
AH,26,45,22.099999999999998,70.00357133746822,441,215599.9730270293,441,0.5772976593236284,140.0,139400.0,228040,385440.0
AH,26,45,22.099999999999998,70.00357133746822,437,217135.7764254983,437,0.5770823189484445,140.0,139400.0,226280,383680.0
AH,26,45,22.099999999999998,70.00357133746822,433,218668.44864306762,433,0.5768639710804392,140.0,139400.0,224520,381920.0
AH,26,45,22.099999999999998,70.00357133746822,429,220197.91736877826,429,0.5766425462650847,140.0,139400.0,222760,380160.0
AH,26,45,22.099999999999998,70.00357133746822,425,221724.10788161587,425,0.5764179727330004,140.0,139400.0,221000,378400.0
AH,26,45,22.099999999999998,70.00357133746822,421,223246.9429461439,421,0.5761901762997083,140.0,139400.0,219240,376640.0
AH,26,45,22.099999999999998,70.00357133746822,417,224766.34270275943,417,0.5759590802602236,140.0,139400.0,217480,374880.0
AH,26,45,22.099999999999998,70.00357133746822,413,226282.22455223987,413,0.5757246052781627,140.0,139400.0,215720,373120.0
AH,26,45,22.099999999999998,70.00357133746822,409,227794.50303422916,409,0.5754866692690294,140.0,139400.0,213960,371360.0
AH,26,45,22.099999999999998,70.00357133746822,405,229303.08969928196,405,0.5752451872773129,140.0,139400.0,212200,369600.0
AH,26,45,22.099999999999998,70.00357133746822,401,230807.89297405712,401,0.5750000713470073,140.0,139400.0,210440,367840.0
AH,26,45,22.099999999999998,70.00357133746822,397,232308.81801922154,397,0.574751230385128,140.0,139400.0,208680,366080.0
AH,26,45,22.099999999999998,70.00357133746822,393,233805.76657958748,393,0.574498570017769,140.0,139400.0,206920,364320.0
AH,26,45,22.099999999999998,70.00357133746822,389,235298.63682597177,389,0.5742419924382091,140.0,139400.0,205160,362560.0
AH,26,45,22.099999999999998,70.00357133746822,385,236787.32318822574,385,0.5739813962465373,140.0,139400.0,203400,360800.0
AH,26,45,22.099999999999998,70.00357133746822,381,238271.7161788377,381,0.5737166762802236,140.0,139400.0,201640,359040.0
AH,26,45,22.099999999999998,70.00357133746822,377,239751.7022064597,377,0.5734477234350116,140.0,139400.0,199880,357280.0
AH,26,45,22.099999999999998,70.00357133746822,373,241227.16337866534,373,0.5731744244754681,140.0,139400.0,198120,355520.0
AH,26,45,22.099999999999998,70.00357133746822,369,242697.9772931761,369,0.5728966618344559,140.0,139400.0,196360,353760.0
